Date,Stage,Stage Length,Daily Degree Days,Stage Sum Degree Days,Total Degree Days
1980-09-16,Seeding,1,15.6,15.6,15.6
1980-09-17,Seeding,2,12.600000000000001,28.200000000000003,28.200000000000003
1980-09-18,Seeding,3,13.350000000000001,41.550000000000004,41.550000000000004
1980-09-19,Seeding,4,15.95,57.5,57.5
1980-09-20,Seeding,5,14.949999999999998,72.45,72.45
1980-09-21,Seeding,6,15.2,87.65,87.65
1980-09-22,Seeding,7,13.400000000000002,101.05000000000001,101.05000000000001
1980-09-23,Seeding,8,12.750000000000002,113.80000000000001,113.80000000000001
1980-09-24,Seeding,9,12.0,125.80000000000001,125.80000000000001
1980-09-25,Seeding,10,11.45,137.25,137.25
1980-09-26,Seeding,11,11.499999999999998,148.75,148.75
1980-09-27,Emergence,1,0.0,0.0,148.75
1980-09-28,Emergence,2,0.0,0.0,148.75
1980-09-29,Emergence,3,0.0,0.0,148.75
1980-09-30,Emergence,4,0.0,0.0,148.75
1980-10-01,Emergence,5,0.0,0.0,148.75
1980-10-02,Emergence,6,0.0,0.0,148.75
1980-10-03,Emergence,7,0.05309417561156683,0.05309417561156683,148.80309417561156
1980-10-04,Emergence,8,0.20732163364293327,0.2604158092545001,149.01041580925448
1980-10-05,Emergence,9,0.23802338593474703,0.4984391951892471,149.24843919518923
1980-10-06,Emergence,10,0.5270555852714786,1.0254947804607257,149.77549478046072
1980-10-07,Emergence,11,0.5457310090676148,1.5712257895283406,150.32122578952834
1980-10-08,Emergence,12,0.7066439874943081,2.277869777022649,151.02786977702266
1980-10-09,Emergence,13,0.708290232484071,2.98616000950672,151.73616000950673
1980-10-10,Emergence,14,0.3561787787389048,3.3423387882456246,152.09233878824563
1980-10-11,Emergence,15,0.8806921618644813,4.223030950110106,152.97303095011011
1980-10-12,Emergence,16,1.0780590472743112,5.301089997384417,154.05108999738442
1980-10-13,Emergence,17,0.8552507546308501,6.156340752015267,154.90634075201527
1980-10-14,Emergence,18,1.0992524672338506,7.255593219249118,156.0055932192491
1980-10-15,Emergence,19,1.0864601891069376,8.342053408356055,157.09205340835604
1980-10-16,Emergence,20,1.3208904100448715,9.662943818400926,158.41294381840092
1980-10-17,Emergence,21,1.4936863076017866,11.156630126002712,159.9066301260027
1980-10-18,Emergence,22,1.124842333124795,12.281472459127507,161.0314724591275
1980-10-19,Emergence,23,1.1295325497348256,13.411005008862332,162.16100500886233
1980-10-20,Emergence,24,1.8884976738205634,15.299502682682895,164.04950268268288
1980-10-21,Emergence,25,2.967631902943384,18.26713458562628,167.01713458562628
1980-10-22,Emergence,26,3.470513700544288,21.737648286170568,170.48764828617055
1980-10-23,Emergence,27,3.300387967675058,25.038036253845625,173.7880362538456
1980-10-24,Emergence,28,2.5536479897667803,27.591684243612406,176.34168424361238
1980-10-25,Emergence,29,2.5232542430113782,30.114938486623785,178.86493848662374
1980-10-26,Emergence,30,4.009041426921196,34.12397991354498,182.87397991354493
1980-10-27,Emergence,31,4.79188816168033,38.915868075225305,187.66586807522526
1980-10-28,Emergence,32,5.564650558036581,44.48051863326189,193.23051863326185
1980-10-29,Emergence,33,3.807168025640134,48.28768665890202,197.03768665890198
1980-10-30,Emergence,34,2.009022962325608,50.29670962122763,199.0467096212276
1980-10-31,Emergence,35,2.0692100859464326,52.36591970717406,201.11591970717402
1980-11-01,Emergence,36,2.0154831655860503,54.381402872760106,203.13140287276008
1980-11-02,Emergence,37,1.0971745782399969,55.4785774510001,204.22857745100006
1980-11-03,Emergence,38,0.7344912885511776,56.213068739551275,204.96306873955123
1980-11-04,Emergence,39,0.5409144907435591,56.753983230294835,205.50398323029478
1980-11-05,Emergence,40,0.5432576804023674,57.297240910697205,206.04724091069716
1980-11-06,Emergence,41,0.9672976739406015,58.264538584637805,207.01453858463776
1980-11-07,Emergence,42,0.29896654508624715,58.56350512972405,207.313505129724
1980-11-08,Emergence,43,0.7508277000534578,59.314332829777506,208.06433282977747
1980-11-09,Emergence,44,1.5840452138406613,60.898378043618166,209.64837804361812
1980-11-10,Emergence,45,1.4146591426551205,62.313037186273284,211.06303718627325
1980-11-11,Emergence,46,1.929040708655268,64.24207789492856,212.9920778949285
1980-11-12,Emergence,47,1.1732091143203112,65.41528700924887,214.16528700924883
1980-11-13,Emergence,48,1.9221752971242032,67.33746230637307,216.08746230637303
1980-11-14,Emergence,49,3.7860480525423847,71.12351035891545,219.8735103589154
1980-11-15,Emergence,50,4.995566104941331,76.11907646385679,224.86907646385674
1980-11-16,Emergence,51,5.9051657811253,82.02424224498209,230.77424224498205
1980-11-17,Emergence,52,5.333768566667918,87.35801081165,236.10801081164996
1980-11-18,Emergence,53,3.206116250226091,90.56412706187609,239.31412706187606
1980-11-19,Emergence,54,3.4339556161573874,93.99808267803348,242.74808267803346
1980-11-20,Emergence,55,5.018342533369684,99.01642521140317,247.76642521140315
1980-11-21,Emergence,56,5.124612651784074,104.14103786318725,252.89103786318722
1980-11-22,Emergence,57,5.875952847761002,110.01699071094825,258.7669907109482
1980-11-23,Emergence,58,6.338528107385115,116.35551881833337,265.10551881833334
1980-11-24,Emergence,59,6.5348399893749765,122.89035880770834,271.6403588077083
1980-11-25,Emergence,60,2.7532564117618783,125.64361521947022,274.3936152194702
1980-11-26,Emergence,61,1.123635860383683,126.7672510798539,275.51725107985385
1980-11-27,Emergence,62,1.5980647072230596,128.36531578707695,277.1153157870769
1980-11-28,Emergence,63,0.27701183593134565,128.6423276230083,277.3923276230082
1980-11-29,Emergence,64,0.0,128.6423276230083,277.3923276230082
1980-11-30,Emergence,65,0.3080162757238087,128.95034389873211,277.700343898732
1980-12-01,Emergence,66,0.9572140455126685,129.9075579442448,278.6575579442447
1980-12-02,Emergence,67,1.1039468923009488,131.01150483654573,279.7615048365456
1980-12-03,Emergence,68,0.6545885790735401,131.66609341561926,280.4160934156192
1980-12-04,Emergence,69,1.2018487893594858,132.86794220497873,281.61794220497865
1980-12-05,Emergence,70,2.4455792596730674,135.31352146465179,284.0635214646517
1980-12-06,Emergence,71,0.8967853996312842,136.21030686428307,284.96030686428304
1980-12-07,Emergence,72,0.0,136.21030686428307,284.96030686428304
1980-12-08,Emergence,73,0.2047179620815211,136.4150248263646,285.1650248263646
1980-12-09,Emergence,74,1.2350178467886075,137.6500426731532,286.40004267315317
1980-12-10,Emergence,75,2.749619625236392,140.3996622983896,289.14966229838956
1980-12-11,Emergence,76,4.399632088025511,144.79929438641508,293.54929438641506
1980-12-12,Emergence,77,4.543201871787416,149.3424962582025,298.09249625820246
1980-12-13,Emergence,78,5.13897832174996,154.48147457995245,303.2314745799524
1980-12-14,Emergence,79,4.683522950529511,159.16499753048197,307.9149975304819
1980-12-15,Emergence,80,1.5190390310836341,160.6840365615656,309.43403656156556
1980-12-16,Emergence,81,1.9854896076892663,162.66952616925485,311.4195261692548
1980-12-17,Emergence,82,2.7333587915939423,165.40288496084878,314.1528849608488
1980-12-18,Emergence,83,0.8645971181766401,166.26748207902543,315.0174820790254
1980-12-19,Emergence,84,0.9003250324783666,167.1678071115038,315.91780711150375
1980-12-20,Emergence,85,1.1549011618060367,168.32270827330984,317.0727082733098
1980-12-21,Emergence,86,2.5105610499503292,170.83326932326017,319.58326932326014
1980-12-22,Emergence,87,3.3128632101888127,174.146132533449,322.89613253344896
1980-12-23,Emergence,88,5.804892389007525,179.95102492245653,328.7010249224565
1980-12-24,Emergence,89,5.134440159109815,185.08546508156633,333.8354650815663
1980-12-25,Emergence,90,3.2702923922196074,188.35575747378593,337.10575747378596
1980-12-26,Emergence,91,0.8058245107874653,189.1615819845734,337.91158198457344
1980-12-27,Emergence,92,0.3564526742503197,189.5180346588237,338.26803465882375
1980-12-28,Emergence,93,1.7591633883317113,191.2771980471554,340.0271980471555
