Date,Stage,Stage Length,Daily Degree Days,Stage Sum Degree Days,Total Degree Days
1978-09-22,Seeding,1,13.950000000000001,13.950000000000001,13.950000000000001
1978-09-23,Seeding,2,14.650000000000002,28.6,28.6
1978-09-24,Seeding,3,16.349999999999998,44.95,44.95
1978-09-25,Seeding,4,14.25,59.2,59.2
1978-09-26,Seeding,5,9.899999999999999,69.1,69.1
1978-09-27,Seeding,6,12.299999999999999,81.39999999999999,81.39999999999999
1978-09-28,Seeding,7,10.5,91.89999999999999,91.89999999999999
1978-09-29,Seeding,8,11.35,103.24999999999999,103.24999999999999
1978-09-30,Seeding,9,8.2,111.44999999999999,111.44999999999999
1978-10-01,Seeding,10,10.3,121.74999999999999,121.74999999999999
1978-10-02,Seeding,11,8.350000000000001,130.1,130.1
1978-10-03,Seeding,12,8.25,138.35,138.35
1978-10-04,Seeding,13,8.200000000000001,146.54999999999998,146.54999999999998
1978-10-05,Seeding,14,11.95,158.49999999999997,158.49999999999997
1978-10-06,Emergence,1,0.3306282558112148,0.3306282558112148,158.83062825581118
1978-10-07,Emergence,2,0.4470922158732774,0.7777204716844922,159.27772047168446
1978-10-08,Emergence,3,0.5592600695786563,1.3369805412631486,159.83698054126313
1978-10-09,Emergence,4,0.8124448295646619,2.1494253708278106,160.6494253708278
1978-10-10,Emergence,5,1.0086719575865228,3.1580973284143337,161.65809732841433
1978-10-11,Emergence,6,1.281245455308503,4.439342783722837,162.93934278372282
1978-10-12,Emergence,7,1.2887422417574712,5.728085025480308,164.22808502548028
1978-10-13,Emergence,8,1.0447694124005908,6.772854437880898,165.27285443788088
1978-10-14,Emergence,9,1.2255348858141415,7.99838932369504,166.49838932369502
1978-10-15,Emergence,10,1.6273437851323302,9.62573310882737,168.12573310882735
1978-10-16,Emergence,11,1.3973149008344903,11.02304800966186,169.52304800966184
1978-10-17,Emergence,12,1.3415109909908522,12.364559000652712,170.8645590006527
1978-10-18,Emergence,13,1.2986071086331923,13.663166109285903,172.1631661092859
1978-10-19,Emergence,14,1.823142635503032,15.486308744788936,173.98630874478891
1978-10-20,Emergence,15,2.4690773267470196,17.955386071535955,176.45538607153594
1978-10-21,Emergence,16,2.047642397830233,20.00302846936619,178.50302846936617
1978-10-22,Emergence,17,2.8657578415138936,22.868786310880083,181.36878631088007
1978-10-23,Emergence,18,2.393306361405682,25.262092672285764,183.76209267228575
1978-10-24,Emergence,19,3.251293499377114,28.513386171662876,187.01338617166286
1978-10-25,Emergence,20,3.8720253801002325,32.385411551763106,190.8854115517631
1978-10-26,Emergence,21,3.7478165710898845,36.13322812285299,194.63322812285298
1978-10-27,Emergence,22,3.806701440818637,39.939929563671626,198.43992956367163
1978-10-28,Emergence,23,2.660088350037455,42.60001791370908,201.10001791370908
1978-10-29,Emergence,24,2.945908746735511,45.54592666044459,204.0459266604446
1978-10-30,Emergence,25,3.74209893426161,49.288025594706205,207.7880255947062
1978-10-31,Emergence,26,4.204939080155514,53.49296467486172,211.99296467486172
1978-11-01,Emergence,27,4.428841879363171,57.92180655422489,216.4218065542249
1978-11-02,Emergence,28,5.14597795402459,63.067784508249474,221.5677845082495
1978-11-03,Emergence,29,3.1685547386944384,66.23633924694391,224.73633924694394
1978-11-04,Emergence,30,3.9549215465322756,70.19126079347619,228.6912607934762
1978-11-05,Emergence,31,4.661046133864265,74.85230692734045,233.35230692734046
1978-11-06,Emergence,32,4.230513098414398,79.08282002575484,237.58282002575487
1978-11-07,Emergence,33,4.705357038828988,83.78817706458383,242.28817706458386
1978-11-08,Emergence,34,6.169006005973147,89.95718307055698,248.45718307055702
1978-11-09,Emergence,35,4.289900800264518,94.2470838708215,252.74708387082154
1978-11-10,Emergence,36,3.2111552719936887,97.45823914281519,255.95823914281522
1978-11-11,Emergence,37,2.942444948527077,100.40068409134227,258.90068409134227
1978-11-12,Emergence,38,4.266980697967306,104.66766478930958,263.1676647893096
1978-11-13,Emergence,39,3.1918813464407925,107.85954613575038,266.35954613575035
1978-11-14,Emergence,40,4.1282203833211515,111.98776651907153,270.4877665190715
1978-11-15,Emergence,41,5.405089825405044,117.39285634447657,275.89285634447657
1978-11-16,Emergence,42,3.0998971881492445,120.49275353262581,278.99275353262584
1978-11-17,Emergence,43,4.024856033551571,124.51760956617738,283.0176095661774
1978-11-18,Emergence,44,5.138867633775061,129.65647719995243,288.15647719995246
1978-11-19,Emergence,45,5.705188193504521,135.36166539345695,293.861665393457
1978-11-20,Emergence,46,2.1947526433685964,137.55641803682553,296.05641803682556
1978-11-21,Emergence,47,3.4004614060003324,140.95687944282588,299.4568794428259
1978-11-22,Emergence,48,5.105030823191078,146.06191026601695,304.561910266017
1978-11-23,Emergence,49,4.6276897666942824,150.68960003271124,309.18960003271127
1978-11-24,Emergence,50,4.586549789090237,155.27614982180148,313.7761498218015
1978-11-25,Emergence,51,0.9810036634907768,156.25715348529226,314.75715348529224
1978-11-26,Emergence,52,0.42917976868767915,156.68633325397994,315.1863332539799
1978-11-27,Emergence,53,0.1188130869377058,156.80514634091764,315.3051463409176
1978-11-28,Emergence,54,0.1184243531545104,156.92357069407217,315.4235706940721
1978-11-29,Emergence,55,0.330541967199933,157.2541126612721,315.754112661272
1978-11-30,Emergence,56,0.3060003203361517,157.56011298160826,316.06011298160814
1978-12-01,Emergence,57,0.0,157.56011298160826,316.06011298160814
1978-12-02,Emergence,58,0.8425668461152404,158.4026798277235,316.9026798277234
1978-12-03,Emergence,59,1.0970997723212865,159.49977960004477,317.9997796000447
1978-12-04,Emergence,60,2.3516597044523238,161.8514393044971,320.35143930449703
1978-12-05,Emergence,61,0.743306199261725,162.59474550375882,321.09474550375876
